"word1","word2","n"
"pote","m'ont",1
"pote","mehdi",1
"pote","mike",1
"pote","ouais",1
"pote","papi",1
"pote","papoter",1
"pote","qu'est",1
"pote","s'en",1
"pote","s’inhumer",1
"pote","salif",1
"pote","salope",1
"pote","t",1
"pote","venom",1
"pôté","couille",1
"poteau","rien",1
"poteca","puis",1
"potence","autour",1
"potentiel","ft",1
"potentiel","gache",1
"potentiel","l'éjaculation",1
"potentiel","sucé",1
"potes","achètent",1
"potes","ambiance",1
"potes","antiracistes",1
"potes","autour",1
"potes","become",1
"potes","c¸a",1
"potes","c’est",1
"potes","change",1
"potes","changent",1
"potes","coupent",1
"potes","deviennent",1
"potes","dit",1
"potes","faudrait",1
"potes","finiront",1
"potes","génération",1
"potes","intellos",1
"potes","j'm'ambiance",1
"potes","j'me",1
"potes","kiffent",1
"potes","l'époque",1
"potes","m'ont",1
"potes","m’ont",1
"potes","mastards",1
"potes","matent",1
"potes","ne",1
"potes","partis",1
"potes","s'ils",1
"potes","sauter",1
"potes","t'es",1
"potes","t'inquiète",1
"potes","t’sais",1
"potes","tapent",1
"potes","titubent",1
"potes","traînent",1
"potes","vendent",1
"potion","leané",1
"potions","alcoolique",1
"potions","sinon",1
"poto","18ème",1
"poto","93",1
"poto","auto",1
"poto","crois",1
"poto","django",1
"poto","farctus",1
"poto","j'élimine",1
"poto","j'fais",1
"poto","j'investis",1
"poto","j'les",1
"poto","j'réponds",1
"poto","j’suis",1
"poto","l'insomniaque",1
"poto","m’appelle",1
"poto","n'ai",1
"poto","ne",1
"poto","poto",1
"poto","qu'est",1
"poto","qu’est",1
"poto","reste",1
"poto","rico",1
"poto","sors",1
"poto","teast",1
"potos","5",1
"potos","canardent",1
"potos","criant",1
"potos","d'ma",1
"potos","dédicace",1
"potos","fêlés",1
"potos","j'critique",1
"potos","karim",1
"potos","m'appellent",1
"potos","râlent",1
"potos","s'cassent",1
"potos","sûrs",1
"potos","trois",1
"potos","veulent",1
"potos","y’en",1
"potter","harry",1
"potter","petit",1
"pou","aye",1
"pou","fanmi",1
"pou","janet",1
"pou","ke",1
"pou","kontinué",1
"pou","lé",1
"pou","marré",1
"pou","mayé",1
"pou","mwen",1
"pou","pa",1
"pou","palé",1
"pou","révasé",1
"pou","rivé",1
"pou","souyé",1
"pou","vou",1
"pou","yo",1
"pou'w","bwè",1
"pou'w","pisé",1
"poubelle","eh",1
"poubelle","entre",1
"poubelle","j'regarde",1
"poubelle","ouais",1
"poubelle","y'en",1
"poubelles","encerclent",1
"poubelles","y'en",1
"poucave","caramel",1
"poucave","m'appelle",1
"pouce","ecoute",1
"pouce","garderas",1
"pouce","puis",1
"pouce","s'font",1
"pouce","vers",1
"pouces","présent",1
"poudre","blanche",1
"poudre","braah",1
"poudre","d’escampette",1
"poudre","j’espère",1
"poudre","ouh",1
"poudre","paris",1
"poudres","cheloues",1
"poudrière","j’suis",1
"pouet","pouet",1
"pouêt","pouêt",1
"pouf","charlie",1
"pouf","écarte",1
"poufiasse","baskets",1
"poufiasse","double",1
"poufiasse","eloheem",1
"poufiasse","j'me",1
"poufiasse","j'reviens",1
"poufiasse","j'vais",1
"poufs","filme",1
"pouilly","fuissé",1
"poukave","jalouse",1
"poukis","contre",1
"poukwa","sé",1
"poulain","j'avais",1
"poulain","rêve",1
"poule","aura",1
"poule","pendant",1
"poules","blondes",1
"poulet","50",1
"poulet","aile",1
"poulet","ainsi",1
"poulet","ouais",1
"poulet","piment",1
"poulet","repose",1
"poulet","tikka",1
"poulets","fermiers",1
"poulets","man",1
"poulets","n'servent",1
"poulette","fais",1
"pouls","belek",1
"pouls","j'veux",1
"pouls","roule",1
"poumons","bil'in",1
"poumons","contentant",1
"poumons","d’fumeur",1
"poumons","j'veux",1
"poumons","s'encrassent",1
"poupée","noire",1
"poupée","pompe",1
"poupée","tue",1
"poupées","russes",1
"pour<U+FEFF>","pourrir",1
"pourait","kill",1
"pourcentage","peur",1
"pourra","comprendre",1
"pourra","fuir",1
"pourra","improviser",1
"pourra","manquer",1
"pourra","toucher",1
"pourrai","tomber",1
"pourrai","tuer",1
"pourraient","appliquer",1
"pourraient","coucher",1
"pourrais","buter",1
"pourrais","changer",1
"pourrais","m'appeler",1
"pourrais","m'embarquer",1
"pourrais","m’croiser",1
"pourrais","voir",1
"pourrait","acheter",1
"pourrait","appeler",1
"pourrait","contrarier",1
"pourrait","dénigrer",1
"pourrait","l'entendre",1
"pourrait","m'empêcher",1
"pourrait","remplir",1
"pourrait","renouveler",1
"pourrait","s",1
"pourrait","s'contenter",1
"pourrait","sauver",1
"pourrait","stocker",1
"pourras","braquer",1
"pourras","sortir",1
"pourras","t'dire",1
"pourrez","faire",1
"pourri","aujourd'hui",1
"pourri","dominant",1
"pourri","j'provoquerai",1
"pourri","qu'il",1
"pourri","visite",1
"pourrie","pénible",1
"pourries","aux",1
"pourries","j'sais",1
"pourris","aux",1
"pourris","c’est",1
"pourris","essayent",1
"pourris","ne",1
"pourris","sortez",1
"pourris","soupirent",1
"pourrit","baby",1
"pourriture","<U+0435>st",1
"pourrons","crever",1
"pourrons","enfin",1
"pourront","aller",1
"pourront","dire",1
"pourront","jamais",1
"poursuis","paf",1
"poursuit","demain",1
"poursuit","toujours",1
"poursuite","nachave",1
"poursuite","nargue",1
"poursuivent","jusqu'aux",1
"pourtant","amer",1
"pourtant","assez",1
"pourtant","aujourd'hui",1
"pourtant","c’est",1
"pourtant","certain",1
"pourtant","certains",1
"pourtant","déjà",1
"pourtant","dieu",1
"pourtant","dix",1
"pourtant","essayé",1
"pourtant","fumer",1
"pourtant","imperceptible",1
"pourtant","invisible",1
"pourtant","j",1
"pourtant","j'consomme",1
"pourtant","j'envoie",1
"pourtant","j'évolue",1
"pourtant","j'm'étais",1
"pourtant","j'mène",1
"pourtant","j'n'ai",1
"pourtant","j'revois",1
"pourtant","j'savais",1
"pourtant","j'te",1
"pourtant","j’accepte",1
"pourtant","j’avais",1
"pourtant","j’vois",1
"pourtant","majeur",1
"pourtant","mate",1
"pourtant","personne",1
"pourtant","primordiales",1
"pourtant","rien",1
"pourtant","t'es",1
"pourtant","tant",1
"pourtant","yougo",1
"pourtant","z'en",1
"pourvu","qu'dieu",1
"pourvu","qu'notre",1
"poussant","aux",1
"pousse","4",1
"pousse","archimède",1
"pousse","désormais",1
"pousse","jusqu'au",1
"pousse","l'homme",1
"poussé","crasseux",1
"poussé","l'ton",1
"poussent","vers",1
"pousser","ärsenik",1
"pousser","ben",1
"pousser","d'la",1
"pousser","fort",1
"pousses","x",1
"poussière","c’est",1
"poussière","cendrillon",1
"poussière","d'étoile",1
"poussière","emménage",1
"poussières","cette",1
"poussières","d'étoile",1
"poussières","radioactives",1
"poussin","retourner",1
"poutan","an",1
"poutan","volan",1
"poutine","bientôt",1
"poutine","j'crache",1
"poutine","t'oublieras",1
"pouvaient","devenir",1
"pouvaient","faire",1
"pouvaient","s’compter",1
"pouvaient","statuer",1
"pouvais","bouger",1
"pouvais","laisser",1
"pouvais","parler",1
"pouvait","aspirer",1
"pouvait","engendrer",1
"pouvait","lire",1
"pouvait","multiplier",1
"pouvait","seule",1
"pouvez","aider",1
"pouvez","aller",1
"pouvoir","avancer",1
"pouvoir","cesser",1
"pouvoir","change",1
"pouvoir","crapahuter",1
"pouvoir","d'achat",1
"pouvoir","d'éliminer",1
"pouvoir","d'un",1
"pouvoir","désunir",1
"pouvoir","dire",1
"pouvoir","dont",1
"pouvoir","dunker",1
"pouvoir","effacer",1
"pouvoir","enfin",1
"pouvoir","fais",1
"pouvoir","féérique",1
"pouvoir","gagner",1
"pouvoir","hein",1
"pouvoir","jusqu'à",1
"pouvoir","lyrilycal",1
"pouvoir","m'exprimer",1
"pouvoir","m’coiffer",1
"pouvoir","mieux",1
"pouvoir","parler",1
"pouvoir","pécho",1
"pouvoir","puisque",1
"pouvoir","recommencer",1
"pouvoir","satiété",1
"pouvoir","signer",1
"pouvoir","t'embrasser",1
"pouvoir","tomber",1
"pouvoir","trouver",1
"pouvoir","vivre",1
"pouvoir","voir",1
"pouvoirs","civiques",1
"pouvons","laisser",1
"pouvons","rien",1
"pouw","paté",1
"pov","collabo",1
"pow","c’est",1
"pow","pull",1
"pow","wow",1
"power","ouais",1
"power","rain",1
"poz","ki",1
"pq","j'apprends",1
"pra","escolher",1
"pra","ser",1
"pra","uma",1
"praising","all",1
"pralines","revois",1
"pran","pié",1
"pran","piè",1
"pratie","main",1
"pratiquants","hip",1
"pratique","aujourd'hui",1
"pratique","j'en",1
"pratique","l'incision",1
"pratiquent","faire",1
"pratiquer","l'affond",1
"pratiquer","l'scratch",1
"pratiquer","l’humour",1
"pratiques","amoureuses",1
"pratiques","mystiques",1
"praya","rendez",1
"pré","ampli",1
"pré","disposé",1
"pré","venez",1
"précédent","modèle",1
"précédente","abattre",1
"précédents","excellence",1
"préceptes","jusqu'à",1
"préceptes","respecte",1
"préceptes","stagnent",1
"prêche","jusqu'au",1
"précieux","déjà",1
"précipite","c’est",1
"précipite","déploie",1
"précipite","l'absence",1
"précipitent","ouvrent",1
"précipiter","mec",1
"précis","42",1
"précis","aies",1
"précis","j'bâtis",1
"précis","j'me",1
"précis","l",1
"précis","parfois",1
"précis","précisément",1
"précis","téma",1
"précisément","actuellement",1
"précisément","intitulée",1
"précises","certains",1
"précises","qu’il",1
"précisions","toucher",1
"précoce","négro",1
"précommande","va",1
"précosement","lambin",1
"prédateur","babylone",1
"prédateurs","ayant",1
"prédateurs","viens",1
"prédire","c'qui",1
"prédis","millions",1
"prédit","j'assume",1
"prédit","l'arrivée",1
"prédit","qu’j’allais",1
"prédits","dont",1
"prédominant","puis",1
"prefere","regarder",1
"préféré","gagner",1
"préféré","lagué",1
"préféré","m'orienter",1
"préféré","m’laisser",1
"préféré","rester",1
"préféré","s'ra",1
"préféré","testarossa",1
"préfère","agir",1
"préfère","aux",1
"préfère","avertir",1
"préfère","cramer",1
"préfère","faire",1
"préfère","garder",1
"préfère","m'achever",1
"préfère","marcher",1
"préfère","mordre",1
"préfère","r'garder",1
"préfère","rester",1
"préfère","tabatha",1
"préférences","ethniques",1
"préférences","nan",1
"préfèrent","parler",1
"préfèrent","renier",1
"préférerais","l’usine",1
"préférés","ramassés",1
"préfères","décoller",1
"préjugés","écrasent",1
"préjugés","nazes",1
"préjugés","négro",1
"prémédité","j'ose",1
"prémices","fixe",1
"premier","beretta",1
"premier","bonbon",1
"premier","bruh",1
"premier","café",1
"premier","canasson",1
"premier","chèque",1
"premier","chez",1
"premier","cité",1
"premier","clip",1
"premier","concert",1
"premier","contre",1
"premier","coup",1
"premier","d'une",1
"premier","décollage",1
"premier","diplôme",1
"premier","donna",1
"premier","échec",1
"premier","enfant",1
"premier","ep",1
"premier","faire",1
"premier","fou",1
"premier","gosse",1
"premier","guetteur",1
"premier","league",1
"premier","livre",1
"premier","m.a.l.i",1
"premier","maxi",1
"premier","métro",1
"premier","meurtrier",1
"premier","micro",1
"premier","millénaire",1
"premier","opus",1
"premier","partout",1
"premier","puis",1
"premier","rail",1
"premier","rappeur",1
"premier","rasage",1
"premier","réflexe",1
"premier","regard",1
"premier","rendez",1
"premier","reproche",1
"premier","roman",1
"premier","samedi",1
"premier","single",1
"premier","stage",1
"premier","temps",1
"premier","traçage",1
"premier","track",1
"premiere","part",1
"premiere","partie",1
"première","bouffée",1
"première","cave",1
"première","cigarette",1
"première","consultation",1
"première","crainte",1
"première","croit",1
"première","cuite",1
"première","écoute",1
"première","ère",1
"première","fausse",1
"première","garde",1
"première","immersion",1
"première","league",1
"première","ligue",1
"première","maison",1
"première","mesure",1
"première","nintendo",1
"première","partie",1
"première","prison",1
"première","qu'ouvre",1
"première","rafale",1
"première","ride",1
"première","rime",1
"première","séance",1
"première","secousse",1
"première","t'auras",1
"première","tesla",1
"première","victime",1
"premières","bières",1
"premières","canettes",1
"premières","cuites",1
"premières","fuites",1
"premières","g.à.v",1
"premières","gorgées",1
"premières","loges",1
"premières","pierres",1
"premières","rimes",1
"premières","taffes",1
"premières","trahisons",1
"premiers","couplets",1
"premiers","crew",1
"premiers","d’la",1
"premiers","doutes",1
"premiers","effets",1
"premiers","flirt",1
"premiers","flirts",1
"premiers","instants",1
"premiers","maxis",1
"premiers","métaux",1
"premiers","regarde",1
"premiers","sacrifices",1
"premiers","spectateurs",1
"premiers","titres",1
"premiers","vers",1
"premiers","vices",1
"premium","flow",1
"pren","bullit",1
"prend","10",1
"prend","bientot",1
"prend","c'qu'elle",1
"prend","c'qui",1
"prend","déjà",1
"prend","dix",1
"prend","forme",1
"prend","jamais",1
"prend","l'accent",1
"prend","l'apparence",1
"prend","l'dessus",1
"prend","l'eau",1
"prend","l'métro",1
"prend","l'périph",1
"prend","oui",1
"prend","plaisir",1
"prend","quoi",1
"prend","rien",1
"prend","sens",1
"prendrait","savait",1
"prendras","personne",1
"prendre","aux",1
"prendre","emcee",1
"prendre","feu",1
"prendre","han",1
"prendre","huit",1
"prendre","j'lance",1
"prendre","j’en",1
"prendre","l'air",1
"prendre","l'arme",1
"prendre","l'art",1
"prendre","l'ascenseur",1
"prendre","l'oseille",1
"prendre","nos",1
"prendre","part",1
"prendre","séparément",1
"prendre","soin",1
"prendre","toutes",1
"prendre","trou",1
"prendre","vaudrait",1
"prends","aux",1
"prends","conscience",1
"prends","coup",1
"prends","fianso",1
"prends","fuck",1
"prends","grave",1
"prends","j'les",1
"prends","jamais",1
"prends","l'avion",1
"prends","l'shit",1
"prends","l'tunnel",1
"prends","l’argent",1
"prends","peur",1
"prends","plein",1
"prends","racine",1
"prends","vire",1
"preneur","voulez",1
"prenez","cette",1
"prenez","garde",1
"prenez","vos",1
"prenne","adroitement",1
"prenne","peur",1
"prennent","couronne",1
"prennent","d'la",1
"prennent","l'eau",1
"prennent","l'extasy",1
"prennent","leurs",1
"prennent","tirailler",1
"prennent","vite",1
"prénom","age",1
"prénom","d'esclave",1
"prénom","inscrit",1
"prénom","j'aimerais",1
"prénom","négro",1
"prénom","pou",1
"prénoms","finissent",1
"prenons","l’air",1
"preny","cool",1
"préparant","l’affrontement",1
"prépare","bien",1
"prépare","dope",1
"prépare","j'te",1
"prépare","l'attentat",1
"prépare","l’instru",1
"prépare","ne",1
"préparé","fusil",1
"préparent","leurs",1
"préparer","chargé",1
"préparer","chargés",1
"préparer","l",1
"préparés","pélo",1
"préparez","vos",1
"près","bonne",1
"près","d'cesser",1
"près","d'chez",1
"près","d'ici",1
"près","d'tes",1
"près","d’traiter",1
"près","neuf",1
"près","selon",1
"près","soudés",1
"près","t'essayes",1
"présager","a.m.g",1
"présager","poussière",1
"présages","enrôlé",1
"présages","voudraient",1
"prescription","docteur",1
"présence","astronomique",1
"présence","comprendre",1
"présence","féminine",1
"présence","j'aimerais",1
"présence","m'est",1
"présence","m'était",1
"présence","meur",1
"présence","rend",1
"présent","aujourd'hui",1
"présent","c'était",1
"présent","découpant",1
"présent","entre",1
"présent","grâce",1
"présent","j'pense",1
"présent","n'est",1
"présent","oublier",1
"présent","puisse",1
"présentateur","j’ai",1
"présentateurs","télé",1
"présentations","t’as",1
"présente","aux",1
"présente","bigflo",1
"présente","enchanté",1
"présente","entre",1
"présente","taï",1
"présentit","atise",1
"présents","célébrants",1
"présents","j'en",1
"présents","vieux",1
"préservent","longue",1
"president","farem",1
"président","africain",1
"président","ceci",1
"président","cow",1
"président","j'vais",1
"président","monsieur",1
"président","rien",1
"présidente","faudra",1
"présidents","ciel",1
"presqu'à","bout",1
"presque","4",1
"presque","aquatiques",1
"presque","autant",1
"presque","c'était",1
"presque","centenaire",1
"presque","content",1
"presque","craquer",1
"presque","dit",1
"presque","dix",1
"presque","éclos",1
"presque","heureux",1
"presque","honte",1
"presque","inévitable",1
"presque","intuitif",1
"presque","j'ressent",1
"presque","merci",1
"presque","mort",1
"presque","n’y",1
"presque","parfaits",1
"presque","pleine",1
"presque","rien",1
"presque","saisir",1
"presque","témoignent",1
"presque","trente",1
"presque","vivant",1
"pressantes","j'fais",1
"presse","aille",1
"presse","laissant",1
"presse","nationale",1
"presse","pause",1
"presse","play",1
"presse","presse",1
"presse","spécialisé",1
"presse","viens",1
"presse","xxx",1
"pressé","d’être",1
"pressé","désolé",1
"pressé","nan",1
"pressé","pressé",1
"préssé","d'attérir",1
"presser","d'écrire",1
"presser","garde",1
"presses","presses",1
"presses","ya",1
"pressés","racontent",1
"pressés","toujours",1
"pression","cla",1
"pression","demain",1
"pression","étrange",1
"pression","hey",1
"pression","j'fais",1
"pression","l'estomac",1
"pression","m'isole",1
"pression","ouais",1
"pression","pousse",1
"pression","viscérale",1
"pression","y'en",1
"presta","j'dis",1
"prestance","pourtant",1
"prestation","bang",1
"prestige","insiste",1
"prêt","d'changer",1
"prêt","j'sais",1
"prêt","j’suis",1
"prêt","l'étrange",1
"prêt","t'appelles",1
"prêt","t'es",1
"prête","allégeance",1
"prête","attention",1
"prête","aujourd'hui",1
"prête","aux",1
"prête","qu'à",1
"prête","sarment",1
"prétend","l’être",1
"prétend","libres",1
"prétendent","gérer",1
"prétendre","qu'un",1
"prétendu","amour",1
"prétentieux","frelon",1
"prétention","jaymax",1
"prêter","d'attention",1
"prêter","gare",1
"prêter","main",1
"prêtes","d'l'attention",1
"prétexte","d'être",1
"prétextes","peur",1
"prétoire","direct",1
"prêtre","fiançailles",1
"prêtresse","100",1
"prêts","bavoog",1
"prêts","dépasse",1
"prêts","feu",1
"prêts","garde",1
"prêts","non",1
"prêts","ouais",1
"prêts","ouh",1
"pretty","but",1
"preu","rappeur",1
"preuve","écoute",1
"preuve","partout",1
"preuve","qu'il",1
"preuve","qu'un",1
"preuves","j'dois",1
"preuves","retour",1
"preux","chauvin",1
"prévenais","évitais",1
"prévenir","rest",1
"prévenir","vos",1
"préventes","explosent",1
"prévenu","42",1
"prévenu","fallait",1
"prévenu","personne",1
"prévenu","t'es",1
"prévenue","bébé",1
"préviens","julien",1
"prévoir","c'que",1
"prévois","dès",1
"pri","500",1
"pri","combien",1
"pri","puis",1
"pri","zon",1
"priais","l'petit",1
"prie","alger",1
"prie","doigts",1
"prie","épargne",1
"prie","garde",1
"prie","god",1
"prie","haïs",1
"prie","hamed",1
"prie","instamment",1
"prie","j'payerai",1
"prie","j’arrive",1
"prie","justine",1
"prie","leurs",1
"prie","ne",1
"prie","prie",1
"prié","e",1
"prié","pou",1
"prier","calibré",1
